user_id,has_hc,count_hc
https://twitter.com/RonPaul4Constit,0,0
https://twitter.com/ZZsheyn,0,0
https://twitter.com/mclardien,0,0
https://twitter.com/mclardien,0,0
https://twitter.com/DDyslexiaUT,0,0
https://twitter.com/InventingRealit,0,0
https://twitter.com/PharmaReview,0,0
https://twitter.com/manonday,0,0
https://twitter.com/EAQBodster,0,0
https://twitter.com/katerinamaria3,1,1
https://twitter.com/cns_campaign,1,2
https://twitter.com/michelle_munt,0,0
https://twitter.com/cruisegodmother,0,0
https://twitter.com/FoodFocusSA,0,0
https://twitter.com/0X2020,0,0
https://twitter.com/k80smith,0,0
https://twitter.com/NiagaraNeuro,0,0
https://twitter.com/HispanicHealthy,0,0
https://twitter.com/JCampisano,0,0
https://twitter.com/PalmBeachCMA,0,0
https://twitter.com/AshButton90,0,0
https://twitter.com/PhyllisBatso,0,0
https://twitter.com/catLady1111_,0,0
https://twitter.com/MirjamRoelink,0,0
https://twitter.com/TheWorldvsMS,0,0
https://twitter.com/unboxedhealth,0,0
https://twitter.com/jetstreamnews,0,0
https://twitter.com/nicktubechannel,0,0
https://twitter.com/Dawnavery13,0,0
https://twitter.com/EileenChoffnes,0,0
https://twitter.com/rafavidalperez,0,0
https://twitter.com/learn_style,0,0
https://twitter.com/thelupusrainbow,0,0
https://twitter.com/COR_NTD,0,0
https://twitter.com/seyialli,0,0
https://twitter.com/rahatheart1,0,0
https://twitter.com/GaryJoeLeBlanc,0,0
https://twitter.com/JeanWaters6,0,0
https://twitter.com/JeanWaters6,0,0
https://twitter.com/Nkanyiso_ngqulu,0,0
https://twitter.com/gogunners2003,1,1
https://twitter.com/ADHDFamilyCoach,1,1
https://twitter.com/CIIimpact,0,0
https://twitter.com/GPeconews,0,0
https://twitter.com/thenewmusicfilm,1,1
https://twitter.com/leschan68,0,0
https://twitter.com/leschan68,0,0
https://twitter.com/Chilhon2016Lap,0,0
https://twitter.com/AlertNet,0,0
https://twitter.com/writeraga,0,0
https://twitter.com/lara_pijuan,0,0
https://twitter.com/SWOG,0,0
https://twitter.com/HHCaregiver,0,0
https://twitter.com/HoppingFrogz041,0,0
https://twitter.com/LubricityRelief,0,0
https://twitter.com/ADDCA,0,0
https://twitter.com/JCO_ASCO,0,0
https://twitter.com/PS_Oxford,0,0
https://twitter.com/Hello_DoctorSA,0,0
https://twitter.com/minimorsan,0,0
https://twitter.com/lidocentre,0,0
https://twitter.com/lmgrocks20653,0,0
https://twitter.com/lmgrocks20653,0,0
https://twitter.com/ema4fighting,0,0
https://twitter.com/Unquantified,0,0
https://twitter.com/e_perspicace,1,1
https://twitter.com/chaps_sjv,1,1
https://twitter.com/pvanheus,0,0
https://twitter.com/WeillCornell,0,0
https://twitter.com/amynluv,0,0
https://twitter.com/BrainHealthReg,0,0
https://twitter.com/KimMillerPhD,0,0
https://twitter.com/SuzieSiegel,0,0
https://twitter.com/OfficialPCA,0,0
https://twitter.com/adpdnet,0,0
https://twitter.com/nigam9801,0,0
https://twitter.com/Lee_Cubis,0,0
https://twitter.com/gbutrous,0,0
https://twitter.com/carvotta_wendy,1,1
https://twitter.com/carvotta_wendy,1,1
https://twitter.com/BCMFromtheLabs,0,0
https://twitter.com/gluten___free,0,0
https://twitter.com/onedroptoday,0,0
https://twitter.com/IngermanMarc,0,0
https://twitter.com/livingwithabuse,0,0
https://twitter.com/ThCounselingVet,0,0
https://twitter.com/PHEAmerica,0,0
https://twitter.com/SameiHuda,0,0
https://twitter.com/IanRoberts1955,0,0
https://twitter.com/lseiders3,0,0
https://twitter.com/ybutterfly,0,0
https://twitter.com/RealBobHoward,0,0
https://twitter.com/DisordersBrain,0,0
https://twitter.com/CRT_meeting,0,0
https://twitter.com/SEN_Transitions,0,0
https://twitter.com/DiabiantSugarCr,0,0
https://twitter.com/cityofhopeedu,0,0
https://twitter.com/FarahAlShorbaji,0,0
https://twitter.com/mariawelsh43,0,0
